rank,word,freq_per_million,zipf
596,বিক্রি,240.0,5.38
597,শক্তি,240.0,5.38
598,সঠিক,240.0,5.38
599,সমস্ত,240.0,5.38
600,সাংবাদিক,240.0,5.38
601,সৌদি,240.0,5.38
602,অফ,234.0,5.37
603,আসল,234.0,5.37
604,উঠে,234.0,5.37
605,উপরে,234.0,5.37
606,এদিকে,234.0,5.37
607,জন্ম,234.0,5.37
608,তাতে,234.0,5.37
609,নেওয়া,234.0,5.37
610,পছন্দ,234.0,5.37
611,পরিকল্পনা,234.0,5.37
612,পান,234.0,5.37
613,পুরস্কার,234.0,5.37
614,পৃথিবীর,234.0,5.37
615,মাথা,234.0,5.37
616,রাষ্ট্রপতি,234.0,5.37
617,লক্ষ্য,234.0,5.37
618,শব্দ,234.0,5.37
619,সত্যি,234.0,5.37
620,আটক,229.0,5.36
621,আলাদা,229.0,5.36
622,ইতিহাস,229.0,5.36
623,এলাকার,229.0,5.36
624,চট্টগ্রাম,229.0,5.36
625,জেলার,229.0,5.36
626,টা,229.0,5.36
627,দেয়ার,229.0,5.36
628,নামক,229.0,5.36
629,নিজস্ব,229.0,5.36
630,পরিণত,229.0,5.36
631,পাঁচ,229.0,5.36
632,ফেসবুক,229.0,5.36
633,বিভাগের,229.0,5.36
634,বিমান,229.0,5.36
635,বৃদ্ধি,229.0,5.36
636,মন্ত্রী,229.0,5.36
637,যাই,229.0,5.36
638,রাজ্যের,229.0,5.36
639,শহরে,229.0,5.36
640,শিকার,229.0,5.36
641,শেষে,229.0,5.36
642,অক্টোবর,224.0,5.35
643,অব,224.0,5.35
644,আসতে,224.0,5.35
645,জায়গা,224.0,5.35
646,তুই,224.0,5.35
647,থাকলে,224.0,5.35
648,নির্দেশ,224.0,5.35
649,নেয়,224.0,5.35
650,পরবর্তী,224.0,5.35
651,পরিচালক,224.0,5.35
652,প্রতিটি,224.0,5.35
653,ভাগ,224.0,5.35
654,ভারতে,224.0,5.35
655,যুক্তরাষ্ট্রের,224.0,5.35
656,যৌন,224.0,5.35
657,লেখক,224.0,5.35
658,শতাংশ,224.0,5.35
659,শুধুমাত্র,224.0,5.35
660,সংস্থা,224.0,5.35
661,সদর,224.0,5.35
662,সভাপতি,224.0,5.35
663,স্থান,224.0,5.35
664,to,219.0,5.34
665,অপেক্ষা,219.0,5.34
666,আওয়ামী,219.0,5.34
667,আগেই,219.0,5.34
668,ইউনিয়নের,219.0,5.34
669,করেছিলেন,219.0,5.34
670,দাম,219.0,5.34
671,পাওয়ার,219.0,5.34
672,ফেব্রুয়ারি,219.0,5.34
673,বছরে,219.0,5.34
674,বলার,219.0,5.34
