rank,word,freq_per_million,zipf
822,любви,105.0,5.02
823,матч,105.0,5.02
824,месяца,105.0,5.02
825,михаил,105.0,5.02
826,мм,105.0,5.02
827,народ,105.0,5.02
828,ниже,105.0,5.02
829,осталось,105.0,5.02
830,понял,105.0,5.02
831,порядке,105.0,5.02
832,рода,105.0,5.02
833,андрей,102.0,5.01
834,вернулся,102.0,5.01
835,вести,102.0,5.01
836,власть,102.0,5.01
837,другом,102.0,5.01
838,историю,102.0,5.01
839,клуба,102.0,5.01
840,моего,102.0,5.01
841,нему,102.0,5.01
842,оба,102.0,5.01
843,основном,102.0,5.01
844,отца,102.0,5.01
845,поводу,102.0,5.01
846,положение,102.0,5.01
847,помочь,102.0,5.01
848,понятно,102.0,5.01
849,посмотреть,102.0,5.01
850,руку,102.0,5.01
851,точки,102.0,5.01
852,условиях,102.0,5.01
853,шесть,102.0,5.01
854,брат,100.0,5.0
855,вечер,100.0,5.0
856,всему,100.0,5.0
857,главным,100.0,5.0
858,говоря,100.0,5.0
859,зрения,100.0,5.0
860,края,100.0,5.0
861,море,100.0,5.0
862,мужчины,100.0,5.0
863,мысли,100.0,5.0
864,национальной,100.0,5.0
865,начали,100.0,5.0
866,обязательно,100.0,5.0
867,площади,100.0,5.0
868,политики,100.0,5.0
869,россию,100.0,5.0
870,следующий,100.0,5.0
871,службы,100.0,5.0
872,смотреть,100.0,5.0
873,состоянии,100.0,5.0
874,строительства,100.0,5.0
875,такую,100.0,5.0
876,трех,100.0,5.0
877,чаще,100.0,5.0
878,языка,100.0,5.0
879,бог,97.7,4.99
880,бывает,97.7,4.99
881,ваш,97.7,4.99
882,версия,97.7,4.99
883,видео,97.7,4.99
884,видеть,97.7,4.99
885,вижу,97.7,4.99
886,доктор,97.7,4.99
887,знал,97.7,4.99
888,мнению,97.7,4.99
889,написал,97.7,4.99
890,насколько,97.7,4.99
891,нашли,97.7,4.99
892,нужны,97.7,4.99
893,пора,97.7,4.99
894,второго,95.5,4.98
895,заявил,95.5,4.98
896,изменения,95.5,4.98
897,исследования,95.5,4.98
898,конец,95.5,4.98
899,крым,95.5,4.98
900,настолько,95.5,4.98
901,николай,95.5,4.98
902,ноги,95.5,4.98
903,нужна,95.5,4.98
904,ой,95.5,4.98
905,операции,95.5,4.98
906,пишет,95.5,4.98
907,помню,95.5,4.98
908,пост,95.5,4.98
909,принять,95.5,4.98
910,программа,95.5,4.98
911,работал,95.5,4.98
912,ребята,95.5,4.98
913,советского,95.5,4.98
914,состояние,95.5,4.98
915,суда,95.5,4.98
916,сына,95.5,4.98
917,тела,95.5,4.98
918,ту,95.5,4.98
919,утро,95.5,4.98
920,цель,95.5,4.98
921,членов,95.5,4.98
922,ясно,95.5,4.98
923,алексей,93.3,4.97
924,вами,93.3,4.97
925,вернуться,93.3,4.97
926,военных,93.3,4.97
927,война,93.3,4.97
928,вперед,93.3,4.97
929,выбор,93.3,4.97
930,готовы,93.3,4.97
931,давайте,93.3,4.97
932,другое,93.3,4.97
933,значения,93.3,4.97
934,какую,93.3,4.97
935,которому,93.3,4.97
936,наше,93.3,4.97
937,недавно,93.3,4.97
938,никак,93.3,4.97
939,получили,93.3,4.97
940,причем,93.3,4.97
941,русского,93.3,4.97
942,создание,93.3,4.97
943,способ,93.3,4.97
944,of,91.2,4.96
945,александра,91.2,4.96
946,версии,91.2,4.96
947,взгляд,91.2,4.96
948,гораздо,91.2,4.96
949,господин,91.2,4.96
950,дал,91.2,4.96
951,де,91.2,4.96
952,директор,91.2,4.96
953,земле,91.2,4.96
954,игре,91.2,4.96
955,каких,91.2,4.96
956,курс,91.2,4.96
957,млрд,91.2,4.96
958,мнение,91.2,4.96
959,можем,91.2,4.96
960,новую,91.2,4.96
961,номер,91.2,4.96
962,нормально,91.2,4.96
963,оружие,91.2,4.96
964,памяти,91.2,4.96
965,память,91.2,4.96
966,парень,91.2,4.96
967,предприятия,91.2,4.96
968,принял,91.2,4.96
969,проекта,91.2,4.96
970,руководство,91.2,4.96
971,сезона,91.2,4.96
972,слов,91.2,4.96
973,случай,91.2,4.96
974,смог,91.2,4.96
975,уровне,91.2,4.96
976,условия,91.2,4.96
977,языке,91.2,4.96
978,видимо,89.1,4.95
979,виду,89.1,4.95
980,двумя,89.1,4.95
981,десять,89.1,4.95
982,дороги,89.1,4.95
983,института,89.1,4.95
984,какого,89.1,4.95
985,кг,89.1,4.95
986,людьми,89.1,4.95
987,мужчин,89.1,4.95
988,название,89.1,4.95
989,начать,89.1,4.95
990,общем,89.1,4.95
991,основные,89.1,4.95
992,получила,89.1,4.95
993,представляет,89.1,4.95
994,проходит,89.1,4.95
995,разве,89.1,4.95
996,рост,89.1,4.95
997,своему,89.1,4.95
998,сделали,89.1,4.95
999,смерть,89.1,4.95
1000,создания,89.1,4.95
1001,соответствии,89.1,4.95
1002,телефон,89.1,4.95
1003,уверен,89.1,4.95
1004,человеком,89.1,4.95
1005,востоке,87.1,4.94
1006,государственного,87.1,4.94
1007,ждать,87.1,4.94
1008,журнал,87.1,4.94
1009,миллионов,87.1,4.94
1010,однажды,87.1,4.94
1011,песня,87.1,4.94
1012,пол,87.1,4.94
1013,полиции,87.1,4.94
1014,председатель,87.1,4.94
1015,пришел,87.1,4.94
1016,приятно,87.1,4.94
1017,рассказал,87.1,4.94
1018,роли,87.1,4.94
1019,русские,87.1,4.94
1020,самая,87.1,4.94
1021,сложно,87.1,4.94
1022,события,87.1,4.94
1023,создать,87.1,4.94
1024,тело,87.1,4.94
1025,техники,87.1,4.94
1026,третий,87.1,4.94
1027,фильма,87.1,4.94
1028,чемпионате,87.1,4.94
1029,c,85.1,4.93
1030,вероятно,85.1,4.93
1031,весьма,85.1,4.93
1032,включая,85.1,4.93
1033,двое,85.1,4.93
1034,джон,85.1,4.93
1035,другого,85.1,4.93
1036,имел,85.1,4.93
1037,искусства,85.1,4.93
1038,лиги,85.1,4.93
1039,любит,85.1,4.93
1040,матери,85.1,4.93
1041,министр,85.1,4.93
