rank,word,freq_per_million,zipf
789,لگتا,151.0,5.18
790,لگی,151.0,5.18
791,م,151.0,5.18
792,محنت,151.0,5.18
793,محکمہ,151.0,5.18
794,مشتمل,151.0,5.18
795,منتقل,151.0,5.18
796,نو,151.0,5.18
797,پڑا,151.0,5.18
798,کارروائی,151.0,5.18
799,کھڑے,151.0,5.18
800,اتحاد,148.0,5.17
801,ادب,148.0,5.17
802,امیر,148.0,5.17
803,اگست,148.0,5.17
804,بالکل,148.0,5.17
805,تازہ,148.0,5.17
806,جنہوں,148.0,5.17
807,خواب,148.0,5.17
808,سات,148.0,5.17
809,سنگھ,148.0,5.17
810,شدید,148.0,5.17
811,عزت,148.0,5.17
812,علاج,148.0,5.17
813,علاقہ,148.0,5.17
814,مثال,148.0,5.17
815,مرتبہ,148.0,5.17
816,معروف,148.0,5.17
817,ملنے,148.0,5.17
818,میر,148.0,5.17
819,نتائج,148.0,5.17
820,نقصان,148.0,5.17
821,پارلیمنٹ,148.0,5.17
822,کھانے,148.0,5.17
823,گروپ,148.0,5.17
824,گناہ,148.0,5.17
825,ہوگئے,148.0,5.17
826,یمن,148.0,5.17
827,احساس,145.0,5.16
828,ای,145.0,5.16
829,بتایا,145.0,5.16
830,ترکی,145.0,5.16
831,جانتے,145.0,5.16
832,جسم,145.0,5.16
833,جیل,145.0,5.16
834,علامہ,145.0,5.16
835,فائدہ,145.0,5.16
836,مار,145.0,5.16
837,متعدد,145.0,5.16
838,معنی,145.0,5.16
839,مقرر,145.0,5.16
840,منظر,145.0,5.16
841,پور,145.0,5.16
842,چاہے,145.0,5.16
843,کررہے,145.0,5.16
844,گرد,145.0,5.16
845,بنے,141.0,5.15
846,بینک,141.0,5.15
847,تسلیم,141.0,5.15
848,خوشی,141.0,5.15
849,خوف,141.0,5.15
850,روک,141.0,5.15
851,سمجھتے,141.0,5.15
852,شریک,141.0,5.15
853,شمالی,141.0,5.15
854,شہباز,141.0,5.15
855,غریب,141.0,5.15
856,فکر,141.0,5.15
857,مت,141.0,5.15
858,نیشنل,141.0,5.15
859,نیچے,141.0,5.15
860,پروگرام,141.0,5.15
861,پیر,141.0,5.15
862,چونکہ,141.0,5.15
863,کرپشن,141.0,5.15
864,کلام,141.0,5.15
865,کہانی,141.0,5.15
866,کہتا,141.0,5.15
867,آل,138.0,5.14
868,بندی,138.0,5.14
869,تصویر,138.0,5.14
870,جے,138.0,5.14
871,خانہ,138.0,5.14
872,خدمات,138.0,5.14
873,خوب,138.0,5.14
874,خیبر,138.0,5.14
875,داری,138.0,5.14
876,دفعہ,138.0,5.14
877,سوشل,138.0,5.14
878,صورتحال,138.0,5.14
879,عطا,138.0,5.14
880,عہد,138.0,5.14
881,لڑکی,138.0,5.14
882,مال,138.0,5.14
883,ماہ,138.0,5.14
884,متاثر,138.0,5.14
885,مہم,138.0,5.14
886,ناکام,138.0,5.14
887,نکال,138.0,5.14
888,انھیں,135.0,5.13
889,اپ,135.0,5.13
890,خواہش,135.0,5.13
891,خوبصورت,135.0,5.13
892,رہنما,135.0,5.13
893,سلسلے,135.0,5.13
894,شاہد,135.0,5.13
895,شک,135.0,5.13
896,فرق,135.0,5.13
897,لیئے,135.0,5.13
898,مسائل,135.0,5.13
899,مستقبل,135.0,5.13
900,مودی,135.0,5.13
901,نسل,135.0,5.13
